"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
U-06_09062019,U-06,2019-06-09,27.8,20.8,22.1,23.4,22,22.375,21.9,22.8,21.5,21.925,19.603678,20.512438,18.977705,19.69794,98,95,96,96,0.7,8.4,0.1,0.8,,,,,13:28:00,,,,,S ,S ,S ,S ,2,3,2,2.3,4,10,10,8.0,25.0,20.0,1.0,1,2,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620196,7,0
U-06_12062019,U-06,2019-06-12,28,19,22.1,26,21,22.525,20.3,23.4,20.9,21.375,16.959565,20.281544,18.482595,18.574568,85,80,99,88,0,0,53.2,0,20:00:00,,15:50:00,,,,,,,N ,S ,S ,S ,1,2,2,1.6,2,5,10,5.6,30.0,30.0,5.0,0,0,1,"1",.,,,,,,,,,,,,,,,,,,,,,U-0620196,9,1
U-06_17062019,U-06,2019-06-17,30.2,20.5,22.9,29,24.2,25.075,21.4,21.5,21,21.225,18.360294,15.477705,17.046897,16.961632,88,52,75,72,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,3,2,2.3,3,4,2,3.0,30.0,30.0,7.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-0620196,9.7,1
U-06_21062019,U-06,2019-06-21,29.6,20.7,23.2,28,23.6,24.6,21.4,23.2,21.4,21.85,18.210294,18.922463,18.010294,18.381017,85,67,82,78,10.1,0,0,27.5,19:10:00,,,,,,,,,N ,S ,N ,N ,2,3,3,2.6,6,4,8,6.0,30.0,30.0,5.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620196,8.9,0
U-06_26062019,U-06,2019-06-26,29.8,19.2,22.1,28.8,22.2,23.825,19.2,22.2,21.3,21,15.231055,16.767385,18.543511,16.847317,76,56,92,75,3.9,0,0.3,33.4,19:20:00,,,,,,,,,N ,NE,N ,N ,2,3,3,2.6,3,5,2,3.3,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620196,10.6,0
U-06_27062019,U-06,2019-06-27,29.2,20.8,22,28.2,24.5,24.8,19.7,19.8,18.6,19.175,16.058019,13.115143,13.117394,14.096852,81,46,57,61,0,0,0,0.3,,,,,,,,,,N ,N ,N ,N ,3,5,4,4.0,4,2,0,2.0,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620196,8.4,0
U-06_28062019,U-06,2019-06-28,30,21,23.2,29.4,23.3,24.8,18.8,20,18.4,18.9,14.069713,12.831143,13.417282,13.439379,66,42,63,57,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,5,4,2,3.6,0,1,1,0.6,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620196,9,0
U-06_29062019,U-06,2019-06-29,28.6,20.1,22.3,27,24,24.325,18.8,21,20.6,20.25,14.519713,15.646897,16.493357,15.553322,72,59,74,68,0,0,0,0,,,,,,,,,,NE,N ,N ,N ,2,1,2,1.6,7,8,4,6.3,30.0,30.0,5.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,U-0620196,8.5,1
U-06_02092019,U-06,2019-09-02,29,19.3,22.3,27.5,21,22.95,20.2,24,21,21.55,16.699498,20.625351,18.646897,18.657248,83,75,100,86,0.2,0,1.3,0.2,18:15:00,,,,,,,,,NE,SW,S ,NE,2,3,1,2.0,4,5,10,6.3,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,9.7,0
U-06_03092019,U-06,2019-09-03,28.2,18.1,22.9,25.6,22.4,23.325,20,23.2,21.9,21.75,16.081143,20.122463,19.453678,18.552428,77,82,96,85,4.9,0,0,6.2,18:56:00,,,,,,,,,C ,S ,NE,S ,0,2,1,1.0,1,5,4,3.3,30.0,30.0,5.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620199,10.1,1
U-06_10092019,U-06,2019-09-10,28.3,18.3,22.3,27.2,22.2,23.475,20.9,23.4,21.7,21.925,17.832595,19.681544,19.214419,18.909519,88,73,96,86,4.1,0,0,31.2,18:09:00,,,,,,,,,NE,S ,NE,NE,1,2,2,1.6,5,4,10,6.3,30.0,30.0,5.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,U-0620199,10,1
U-06_11092019,U-06,2019-09-11,29.1,18.6,22.2,28.2,24.2,24.7,20.5,22.7,22.6,22.1,17.231492,17.93661,19.761446,18.309849,86,63,87,79,19.1,0,0,19.1,18:58:00,,,,,,,,,NE,S ,NE,NE,2,3,2,2.3,3,4,7,4.6,30.0,30.0,7.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,U-0620199,10.5,1
U-06_12092019,U-06,2019-09-12,28.9,20.3,23.2,28,23.2,24.4,21,24.2,22.4,22.5,17.546897,20.745558,19.913103,19.401852,82,73,93,83,0,0,0,0,18:05:00,,,,,,,,,NE,S ,NE,NE,2,2,2,2.0,3,6,7,5.3,30.0,30.0,7.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,U-0620199,8.6,1
U-06_13092019,U-06,2019-09-13,29.5,20.4,22.6,27.2,22.4,23.65,20.4,24.1,21.2,21.725,16.870229,20.960101,18.277352,18.70256,82,77,90,83,0,0,0,0,,,,,,,,,,N ,S ,NE,N ,1,2,1,1.3,2,6,1,3.0,30.0,30.0,7.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,U-0620199,9.1,1
U-06_01092019,U-06,2019-09-01,28.4,19.2,23,26.8,22.4,23.65,21.2,23.8,21.9,22.2,17.977352,20.607963,19.453678,19.346331,85,78,96,86,1,0,0,4.7,19:15:00,,,,,,,,,NE,S ,S ,S ,1,2,2,1.6,2,6,5,4.3,30.0,30.0,5.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620199,9.2,1
U-06_04092019,U-06,2019-09-04,27.7,20,23.2,26.2,23.1,23.9,21.2,23.6,22.4,22.4,17.877352,20.543369,19.963103,19.461274,84,81,94,86,0,0,0,0,18:25:00,,,,,,,,,C ,S ,NE,S ,0,2,1,1.0,2,5,9,5.3,30.0,30.0,5.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,U-0620199,7.7,1
U-06_05092019,U-06,2019-09-05,29.1,19.3,22.4,26.6,22.8,23.65,20.9,22,21.9,21.675,17.782595,17.524268,19.253678,18.186847,88,67,93,83,8.8,0,0,8.8,18:25:00,,,,,,,,,NE,SW,S ,NE,2,3,2,2.3,2,3,8,4.3,30.0,30.0,5.0,1,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-0620199,9.8,1
U-06_06092019,U-06,2019-09-06,29,19.1,22.8,27.4,21,23.05,19.6,22.4,20.7,20.85,15.501476,17.813103,18.155828,17.156802,74,65,97,79,27.1,0,6.4,27.1,18:01:00,,,,,,,,,S ,N ,NE,S ,2,1,2,1.6,1,5,4,3.3,30.0,30.0,7.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,9.9,0
U-06_07092019,U-06,2019-09-07,29.6,19.2,22,28.6,22.9,24.1,18.2,21.5,21.2,20.525,13.769357,15.677705,18.027352,15.824804,69,53,86,69,0.2,0,0,6.6,19:13:00,,,,,,,,,S ,N ,NE,S ,2,1,2,1.6,5,1,2,2.6,30.0,30.0,7.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,U-0620199,10.4,1
U-06_08092019,U-06,2019-09-08,28.3,20.2,21.6,25,22.6,22.95,20.9,23.4,21.4,21.775,18.182595,20.781544,18.510294,19.158144,94,87,90,90,0.3,0,0,0.3,19:18:00,,,,,,,,,NE,N ,NE,NE,2,2,2,2.0,4,7,6,5.6,30.0,30.0,7.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,U-0620199,8.1,1
U-06_14092019,U-06,2019-09-14,29.5,20.4,22.8,26,23,23.7,21.5,24.3,22.3,22.6,18.577705,21.931726,19.839917,20.116449,89,87,94,90,0,0,0,0,18:08:00,,,,,,,,,N ,S ,NE,N ,1,2,1,1.3,2,4,7,4.3,30.0,30.0,7.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,U-0620199,9.1,1
U-06_15092019,U-06,2019-09-15,27.4,20.1,21.8,25.4,22.2,22.9,20.6,23.2,21.9,21.9,17.593357,20.222463,19.553678,19.123166,90,83,97,90,20.5,0,0.4,20.5,18:03:00,,,,,,,,,N ,S ,NE,N ,1,2,1,1.3,7,5,10,7.3,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,7.3,0
U-06_16092019,U-06,2019-09-16,26.2,18.8,20.8,24.6,21.2,21.95,19.9,21.3,20.6,20.6,16.97285,17.343511,17.893357,17.403239,92,75,95,87,18.6,0,1.3,19,18:27:00,,,,,,,,,N ,S ,S ,S ,2,2,2,2.0,8,7,10,8.3,30.0,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,7.4,0
U-06_17092019,U-06,2019-09-17,26,19.2,21.9,24.6,21.4,22.325,20.2,22.5,20.9,21.125,16.899498,19.386945,18.282595,18.189679,86,84,96,89,33.5,0,0,34.8,18:58:00,,,,,,,,,N ,S ,S ,S ,1,3,2,2.0,3,7,8,6.0,30.0,30.0,5.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,U-0620199,6.8,1
U-06_18092019,U-06,2019-09-18,27.9,20.2,23.6,26.2,22,23.45,21.4,24.1,21.4,22.075,18.010294,21.460101,18.810294,19.426896,82,84,95,87,0,0,0,0,18:58:00,,,,,,,,,N ,S ,NE,N ,2,3,1,2.0,1,7,5,4.3,30.0,30.0,7.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,U-0620199,7.7,1
U-06_19092019,U-06,2019-09-19,28.1,19.8,21.9,25.8,22,22.925,20.1,23.6,21.8,21.825,16.740025,20.743369,19.483729,18.989041,85,83,98,89,1.4,0,0.1,1.4,18:49:00,,,,,,,,,S ,S ,SW,S ,2,2,2,2.0,8,5,10,7.6,30.0,30.0,0.7,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,8.3,0
U-06_20092019,U-06,2019-09-20,26.9,19.5,20.3,25.6,21.2,22.075,19.9,22.9,18.4,19.9,17.22285,19.588935,14.467282,17.093022,96,80,77,84,51,0,0,51.1,18:09:00,,,,,,,,,N ,S ,SW,N ,1,2,2,1.6,10,5,7,7.3,0.08,30.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,7.4,0
U-06_21092019,U-06,2019-09-21,25.2,18.7,21,23.6,21.4,21.85,19.2,22.2,20.7,20.7,15.781055,19.367385,17.955828,17.701422,85,89,94,89,0,7.1,0,0,,,,,23:48:00,,,,,N ,S ,SW,N ,1,2,2,1.6,5,7,6,6.0,30.0,30.0,5.0,0,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,6.5,0
U-06_22092019,U-06,2019-09-22,24.9,19.4,20.1,24.2,21,21.575,19.9,21.9,20.4,20.65,17.32285,18.553678,17.670229,17.848919,98,82,95,92,19.2,6,39.7,26.3,16:02:00,,,,,,,,,N ,S ,SW,N ,1,2,2,1.6,10,8,8,8.6,25.0,25.0,5.0,2,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,5.5,0
U-06_23092019,U-06,2019-09-23,25.4,19.2,21,22,20.3,20.9,20.4,21.8,19.8,20.45,17.670229,19.483729,17.065143,18.073033,95,98,96,96,0.2,15.5,31.4,45.9,19:08:00,,,,,,,,,NE,S ,NE,NE,1,3,2,2.0,5,10,3,6.0,30.0,15.0,7.0,1,2,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,6.2,0
U-06_24092019,U-06,2019-09-24,26.6,19.1,22.6,23.9,22,22.625,21.4,22.7,21.8,21.925,18.510294,20.08661,19.483729,19.360211,90,90,98,93,0,0,2.8,46.9,19:01:00,,,,,,,,,N ,SW,S ,N ,2,3,1,2.0,3,8,4,5.0,30.0,20.0,5.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,7.5,0
U-06_25092019,U-06,2019-09-25,24,20.6,22,21.3,20.6,21.125,21.9,20.9,20.1,20.75,19.653678,18.332595,17.390025,18.458766,99,97,96,97,0,3.3,0,2.8,19:10:00,,,,,,,,,S ,S ,S ,S ,2,3,2,2.3,10,10,5,8.3,20.0,1.0,5.0,1,1,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,3.4,0
U-06_26092019,U-06,2019-09-26,26.4,19.3,22.3,22.1,21,21.6,21.1,21.8,20.8,21.125,18.161815,19.433729,18.318906,18.63815,90,97,98,95,0,3,30.7,3.3,18:31:00,,,,,,,,,N ,S ,S ,S ,1,3,2,2.0,3,10,8,7.0,30.0,0.8,5.0,1,2,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,7.1,0
U-06_09092019,U-06,2019-09-09,26.9,20.4,22.4,25,20.4,22.05,21.6,23.4,17.8,20.15,18.945745,20.781544,13.979987,17.902425,93,87,78,86,0.6,0,27.1,0.6,18:04:00,,,,,,,,,NE,S ,NE,NE,2,3,2,2.3,6,8,10,8.0,30.0,30.0,7.0,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,6.5,0
U-06_27092019,U-06,2019-09-27,26.1,19.5,21.4,22,20,20.85,20.6,21.7,19.9,20.525,17.793357,19.314419,17.37285,18.160208,93,97,99,96,0,0.5,33.9,33.7,19:10:00,,,,,,,,,S ,S ,NE,S ,2,3,2,2.3,5,10,10,8.3,30.0,1.0,3.0,1,1,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,6.6,0
U-06_28092019,U-06,2019-09-28,25,19.4,21,21.1,20,20.525,20.4,20.5,19.8,20.125,17.670229,17.781492,17.215143,17.555621,95,95,98,96,2.7,36.7,1,37.1,,,,,12:02:00,,,,,N ,S ,S ,S ,2,2,2,2.0,9,9,3,7.0,30.0,20.0,5.0,1,2,1,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,5.6,0
U-06_29092019,U-06,2019-09-29,28.6,19.3,21.6,23.4,21,21.75,20.9,22.9,20.7,21.3,18.182595,20.688935,18.155828,19.009119,94,96,97,96,0,2,35.9,37.7,,,,14:05:00,,,,,,S ,S ,NE,S ,1,1,2,1.3,5,10,2,5.6,30.0,1.0,5.0,1,2,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,9.3,0
U-06_30092019,U-06,2019-09-30,28.8,19,22.2,26.6,18.9,21.65,20.3,23.9,17.9,20,16.909565,20.891307,14.876526,17.559132,84,80,91,85,0,0,6.3,37.9,18:51:00,,,,,,,,,N ,S ,N ,N ,1,2,2,1.6,2,5,10,5.6,30.0,30.0,7.0,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,U-0620199,9.8,0
U-06_16122019,U-06,2019-12-16,27.2,19.4,20.8,26,21,22.2,18.6,20.3,19.6,19.525,14.967394,15.009565,16.401476,15.459478,81,60,88,76,0,0,0,0,,,,,,,,,,N ,S ,S ,S ,2,3,2,2.3,1,3,1,1.6,30.0,30.0,5.0,0,0,0,"0","1",,,,,,,,,,,,,,,,,,,,,U-06201912,7.8,1
U-06_17122019,U-06,2019-12-17,26.7,19,20.8,24.5,21.8,22.225,19.2,21.8,20.9,20.7,15.881055,18.233729,18.082595,17.399126,86,79,92,86,0,0,0,0,,,,,,,,,,NE,S ,NE,NE,1,3,3,2.3,5,6,7,6.0,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,7.7,0
U-06_18122019,U-06,2019-12-18,29,20.5,21.7,28.1,21.2,23.05,20.5,23.2,18.9,20.375,17.481492,18.872463,15.221707,17.191887,90,66,81,79,0,0,15.3,0,,,,,16:42:00,,,,,NE,S ,N ,NE,2,2,4,2.6,2,2,3,2.3,30.0,30.0,5.0,0,0,2,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,8.5,0
U-06_19122019,U-06,2019-12-19,25.1,17.7,19.4,24.3,18.3,20.075,15.5,18.5,15.2,16.1,11.251395,13.067063,11.399477,11.905978,67,57,72,65,0,0,0,15.3,,,,,,,,,,N ,N ,N ,N ,7,6,6,6.3,1,1,0,0.6,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,7.4,0
U-06_20122019,U-06,2019-12-20,26.6,17.5,18.8,26,19.4,20.9,15.4,20.6,16.8,17.4,11.416948,15.493357,13.043431,13.317912,70,61,77,69,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,6,6,5,5.6,1,0,0,0.3,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.1,0
U-06_01122019,U-06,2019-12-01,27.9,17.2,18.8,27.3,20.3,21.675,17.4,20,17.5,18.1,14.199123,13.881143,13.59355,13.891272,87,51,76,71,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,2,1,1.6,1,1,0,0.6,30.0,30.0,5.0,1,0,0,"2","0",,,,,,,,,,,,,,,,,,,,,U-06201912,10.7,1
U-06_02122019,U-06,2019-12-02,28.1,18.4,20,27.2,21.1,22.35,17.2,21.1,18.4,18.775,13.311831,15.711815,14.517282,14.513642,76,58,77,70,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,3,3,2.6,0,2,3,1.6,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.7,1
U-06_03122019,U-06,2019-12-03,27.1,18.6,19.9,26.4,20.6,21.875,15.9,19.2,17.6,17.575,11.543972,13.081055,13.588502,12.737843,66,51,75,64,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,4,3,1,2.6,3,3,2,2.6,30.0,30.0,7.0,0,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-06201912,8.5,1
U-06_04122019,U-06,2019-12-04,29,17.4,18.8,26.6,21.7,22.2,16.2,21.6,19.4,19.15,12.506,16.845745,15.74012,15.030621,77,65,81,74,0,0,0,0,,,,,,,,,,N ,NE,N ,N ,2,2,1,1.6,2,2,1,1.6,30.0,30.0,7.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,11.6,1
U-06_05122019,U-06,2019-12-05,27.9,18.1,20.2,27.2,22.3,23,17.5,20.8,18.2,18.675,13.64355,15.218906,13.619357,14.160604,77,56,67,67,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,3,2,2.3,1,2,1,1.3,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.8,1
U-06_06122019,U-06,2019-12-06,28,18.4,20.1,26.9,21,22.25,17.3,21.5,18.4,18.9,13.405217,16.527705,14.567282,14.833401,76,62,78,72,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,2,2,2.0,0,3,1,1.3,30.0,30.0,7.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,U-06201912,9.6,1
U-06_07122019,U-06,2019-12-07,28.1,18.2,19.8,27.4,21.2,22.4,16.8,20.4,18.3,18.45,12.843431,14.470229,14.318047,13.877235,74,53,76,68,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,2,3,3,2.6,1,1,1,1.0,30.0,30.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.9,1
U-06_08122019,U-06,2019-12-08,28.4,18.5,20.8,27.8,21.4,22.85,17.4,20.4,18.2,18.55,13.199123,14.270229,14.069357,13.846236,72,51,74,66,0,0,0,0,,,,,,,,,,NE,N ,N ,N ,3,3,2,2.6,0,1,0,0.3,30.0,30.0,7.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.9,0
U-06_09122019,U-06,2019-12-09,27.8,17.4,19.4,26.2,22.6,22.7,16.8,19.8,18.2,18.25,13.043431,14.115143,13.469357,13.542643,77,55,66,66,0,0,0,0,,,,,,,,,,NE,NE,N ,NE,2,3,3,2.6,1,3,1,1.6,30.0,30.0,7.0,0,0,0,"0",.,,,,,,,,,,,,,,,,,,,,,U-06201912,10.4,1
U-06_10122019,U-06,2019-12-10,28.3,17.9,19.4,27.2,21.5,22.4,17.6,20.6,18.6,18.85,14.188502,14.893357,14.617394,14.566417,84,55,76,72,0,0,0,0,,,,,,,,,,N ,NE,N ,N ,2,2,2,2.0,2,3,2,2.3,30.0,30.0,7.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,U-06201912,10.4,1
U-06_11122019,U-06,2019-12-11,28.9,18,20.1,27.6,23,23.425,17.9,21.3,19.3,19.45,14.276526,15.843511,14.935303,15.018446,81,57,71,70,0,0,0,0,,,,,,,,,,N ,NE,N ,N ,2,3,3,2.6,1,2,3,2.0,30.0,30.0,7.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,U-06201912,10.9,1
U-06_12122019,U-06,2019-12-12,29.2,19.6,21.1,28.2,22,23.325,18.3,20.9,18.4,19,14.368047,14.882595,14.067282,14.439308,77,52,71,67,0,0,0,0,,,,,,,,,,N ,N ,NE,N ,3,2,2,2.3,1,3,2,2.0,30.0,30.0,7.0,0,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-06201912,9.6,1
U-06_13122019,U-06,2019-12-13,27.9,18.1,20.2,25.8,20.8,21.9,17.2,20.8,19.1,19.05,13.211831,15.918906,15.727375,14.952704,74,64,85,74,0,0,0,0,,,,,,,,,,NE,S ,N ,NE,2,2,1,1.6,1,2,5,2.6,30.0,30.0,5.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,U-06201912,9.8,1
U-06_14122019,U-06,2019-12-14,27.2,18.4,20.3,25.3,20,21.4,18.5,22,17.8,19.025,15.067063,18.174268,14.179987,15.807106,84,75,81,80,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,3,1,2.0,1,3,0,1.3,30.0,30.0,5.0,0,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-06201912,8.8,1
U-06_15122019,U-06,2019-12-15,28.1,17.5,19.8,25.7,21.4,22.075,18,20.1,18.8,18.925,14.573599,14.840025,14.969713,14.794445,84,60,78,74,0,0,0,0,,,,,,,,,,N ,NE,N ,N ,1,3,1,1.6,0,1,3,1.3,30.0,30.0,5.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,10.6,1
U-06_21122019,U-06,2019-12-21,27.2,17.4,19.9,26.1,21.2,22.1,16.8,20.1,17.9,18.175,12.793431,14.640025,13.726526,13.719994,73,58,73,68,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,5,5,4,4.6,2,6,1,3.0,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.8,0
U-06_22122019,U-06,2019-12-22,28.2,18.3,19.8,26.7,21.8,22.525,17.6,20.6,18.2,18.65,13.988502,15.143357,13.869357,14.333738,81,58,71,70,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,4,4,3,3.6,1,1,1,1.0,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.9,0
U-06_23122019,U-06,2019-12-23,27.6,19.5,21.2,26.6,20.9,22.4,17.6,20,17,17.9,13.288502,14.231143,12.576607,13.365417,70,54,68,64,0,0,0,0,,,,,,,,,,N ,N ,N ,N ,3,6,5,4.6,2,2,0,1.3,30.0,30.0,5.0,0,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,8.1,0
U-06_24122019,U-06,2019-12-24,28.6,18.9,19.7,27,21.6,22.475,16.6,21.4,18.5,18.75,12.612284,16.310294,14.417063,14.446547,73,61,75,70,0,0,0,0,,,,,,,,,,N ,NE,N ,N ,5,3,2,3.3,1,3,2,2.0,30.0,30.0,5.0,0,0,0,.,"0",,,,,,,,,,,,,,,,,,,,,U-06201912,9.7,1
U-06_25122019,U-06,2019-12-25,28.2,17.4,18.8,26.2,20.4,21.45,16.2,21.2,19,18.85,12.506,16.377352,15.77426,14.88587,77,64,88,76,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,2,1,1.6,0,3,0,1.0,30.0,30.0,5.0,0,0,0,"0","0",,,,,,,,,,,,,,,,,,,,,U-06201912,10.8,1
U-06_26122019,U-06,2019-12-26,28.4,15.6,17.6,27,19.2,20.75,15.8,20.9,17,17.675,12.557604,15.482595,13.426607,13.822268,83,58,80,74,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,1,3,1,1.6,1,0,1,0.6,30.0,30.0,5.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,12.8,1
U-06_27122019,U-06,2019-12-27,28.3,16.5,18.9,27.1,20.2,21.6,15,20.8,16.5,17.2,10.833885,15.268906,12.222465,12.775085,66,57,69,64,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,1,1,1,1.0,0,1,0,0.3,30.0,30.0,5.0,0,0,0,"1","1",,,,,,,,,,,,,,,,,,,,,U-06201912,11.8,1
U-06_28122019,U-06,2019-12-28,28.3,16.6,18.8,26.8,20.9,21.85,16.2,20.3,18.6,18.425,12.506,14.609565,14.917394,14.010986,77,55,80,71,0,0,0,0,,,,,,,,,,S ,S ,N ,S ,2,3,1,2.0,1,1,0,0.6,30.0,30.0,5.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,11.7,1
U-06_29122019,U-06,2019-12-29,28.2,18.2,18.8,26.4,21,21.8,17.4,21.7,19.6,19.575,14.199123,17.114419,16.401476,15.905006,87,66,88,80,0,0,0,0,,,,,,,,,,N ,S ,N ,N ,2,2,1,1.6,1,2,1,1.3,30.0,30.0,5.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,10,1
U-06_30122019,U-06,2019-12-30,27.7,19.1,21.2,26.4,21,22.4,19.6,22.6,19.8,20.45,16.301476,18.661446,16.715143,17.226021,86,72,90,83,0,0,0,0,,,,,,,,,,S ,S ,N ,S ,2,3,1,2.0,1,4,1,2.0,30.0,30.0,5.0,0,0,0,"1","0",,,,,,,,,,,,,,,,,,,,,U-06201912,8.6,1
U-06_31122019,U-06,2019-12-31,28.6,19.5,20.4,27.4,22.1,23,19.4,21.6,19.4,19.95,16.39012,16.445745,15.54012,16.125328,91,60,78,76,0.7,0,0,0.7,,,,,,,,,,S ,S ,N ,S ,2,3,1,2.0,3,4,6,4.3,30.0,30.0,5.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-06201912,9.1,0
U-06_11062020,U-06,2020-06-11,28.1,19.4,22,25.2,23.4,23.5,20.6,23.3,22.4,22.175,17.493357,20.501662,19.813103,19.269374,88,85,92,88,32.9,0,0,32.9,,,18:06:00,,,,,,,C ,SW,N ,SW,0,2,2,1.3,1,5,6,4.0,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,8.7,0
U-06_12062020,U-06,2020-06-12,28.7,17.6,21.9,27.8,23.2,24.025,20.4,21.9,22.8,21.975,17.220229,16.753678,20.612438,18.195448,87,60,97,81,20.2,0,0,20.2,19:37:00,,,,,,,,,N ,NE,S ,N ,2,3,2,2.3,3,5,8,5.3,30.0,30.0,7.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,U-0620206,11.1,0
