"codigo","indice","fecha","tmax","tmin","ts07","ts14","ts21","ts","th07","th14","th21","th","pvp07","pvp14","pvp21","pvp","hr07","hr14","hr21","hr","p07","p14","p21","pd","fray","ftea","ftee","fgra","fchu","prn07","prn14","prn21","prn","rd07","rd14","rd21","rd","sa07","sa14","sa21","sa","nub07","nub14","nub21","nub","vis07","vis14","vis21","es07","es14","es21","er07","er21","pa07","pa14","pa21","pa","evap","ls07","ls08","ls09","ls10","ls11","ls12","ls13","ls14","ls15","ls16","ls17","ls18","lsm","lst","ls","codcaptura","tosc","erd"
G-03_04122020,G-03,2020-12-04,35,18.8,19.8,33.2,23,24.75,18.6,23,20,20.4,15.467394,15.966102,16.031143,15.821546,89,42,76,69,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,2,0,2.0,40.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,16.2,1
G-03_05122020,G-03,2020-12-05,35,19.5,20.4,33,24.4,25.55,19.6,22.8,21.6,21.4,16.701476,15.712438,17.945745,16.786553,93,42,78,71,0,0,0,0,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,1,3,2,2.0,40.0,40.0,18.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,15.5,1
G-03_06122020,G-03,2020-12-06,35,19,20.2,32.6,23,24.7,19.8,23.4,19.4,20.5,17.115143,16.981544,15.09012,16.395602,96,46,72,71,0,0,0,0,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,2,5,0,2.3,20.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,16,1
G-03_07122020,G-03,2020-12-07,35.4,17.8,19,34.2,24.6,25.6,17.8,22.2,19.8,19.9,14.679987,14.067385,14.915143,14.554171,89,35,64,63,0,0,0,0,,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,1,1,0,0.6,40.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,17.6,1
G-03_08122020,G-03,2020-12-08,36,18,19,34.4,26.8,26.75,18,21.4,20,19.85,14.973599,12.610294,14.131143,13.905012,91,31,53,58,0,0,0,0,,,,,,,,,,C ,NE,C ,C ,0,3,0,1.0,2,1,3,2.0,40.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,18,1
G-03_09122020,G-03,2020-12-09,32,18,19.2,30.8,26.8,25.9,18,22.6,20.2,20.25,14.873599,16.461446,14.449498,15.261514,89,49,55,64,0,0,0,0,,,,,,,,,,C ,N ,C ,C ,0,4,0,1.3,2,4,1,2.3,40.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,14,1
G-03_10122020,G-03,2020-12-10,35,18.8,20,32.4,25.2,25.7,18.6,22.8,20.8,20.75,15.367394,16.012438,16.218906,15.866246,88,44,67,66,0,0,0,0,,,,,,,,,,C ,N ,C ,C ,0,3,0,1.0,1,9,1,3.6,40.0,40.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-03202012,16.2,1
G-03_11122020,G-03,2020-12-11,35.2,20,22,33.6,26.8,27.3,20.2,23.2,20.4,21.05,16.849498,16.122463,14.770229,15.914063,85,41,56,61,0,0,0,0,,,,,,,,,,C ,N ,N ,N ,0,3,3,2.0,1,1,2,1.3,40.0,40.0,30.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,G-03202012,15.2,1
G-03_12122020,G-03,2020-12-12,33.2,20.8,22.2,32.6,26.6,27,19,22.4,20,20.35,14.87426,15.213103,14.231143,14.772835,74,41,54,56,0,0,0,0,,,,,,,,,,C ,N ,N ,N ,0,3,3,2.0,2,1,1,1.3,40.0,40.0,30.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,G-03202012,12.4,1
G-03_13122020,G-03,2020-12-13,33.9,18,19.6,32,23.2,24.5,18.2,21.5,19,19.425,14.969357,13.977705,14.37426,14.44044,88,39,67,65,0,0,0,0,,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,2,1,1,1.3,40.0,40.0,30.0,0,0,0,"1",.,,,,,,,,,,,,,,,,,,,,,G-03202012,15.9,1
G-03_01052021,G-03,2021-05-01,34,22.2,23.4,32.8,21.8,24.95,22.2,24,21,22.05,19.467385,17.975351,18.246897,18.563211,90,48,93,77,0,0,26.2,0,,,20:15:00,,,,,,,C ,SE,C ,C ,0,2,0,0.6,5,2,10,5.6,8.0,12.0,2.0,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.8,1
G-03_02052021,G-03,2021-05-02,32.4,21.4,23.2,31.2,26.2,26.7,22.8,24.6,22.4,23.05,20.612438,19.894526,18.413103,19.640022,97,58,72,76,2.7,0,0,28.9,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,2,5.0,1.0,12.0,12.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11,0
G-03_03052021,G-03,2021-05-03,31.4,21.8,23.4,29,25.6,25.9,22,23.8,23.4,23.15,19.124268,19.507963,20.481544,19.704591,89,65,83,79,0,0,0,0,,,,,13:05:00,,,,,C ,C ,C ,C ,0,0,0,0.0,6,9,5,6.6,12.0,12.0,12.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320215,9.6,1
G-03_04052021,G-03,2021-05-04,32.8,21.8,22.8,31.6,24.8,26,21.8,24,23.4,23.15,19.083729,18.575351,20.881544,19.513541,92,53,89,78,0,0,25,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,6,10,8.3,8.0,12.0,12.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11,1
G-03_05052021,G-03,2021-05-05,33.4,22.4,23.4,32.6,26.2,27.1,22.8,25,23.4,23.65,20.512438,19.95507,20.181544,20.21635,95,54,79,76,0,0,0,25,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,8,1,10,6.3,2.0,12.0,12.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320215,11,1
G-03_06052021,G-03,2021-05-06,32.2,23.2,24,27,23.8,24.65,23.2,23.8,22.6,23.05,20.922463,20.507963,19.961446,20.463957,94,77,90,87,0,0,0.1,0,,,12:15:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,8.0,12.0,6.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,9,1
G-03_07052021,G-03,2021-05-07,32.8,22.8,23.2,31.8,25.4,26.45,22.6,26,23.2,23.75,20.261446,22.308422,20.222463,20.930777,95,63,83,80,0.9,0,0,1,19:00:00,,,,,,,,,C ,N ,C ,C ,0,2,0,0.6,10,9,6,8.3,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320215,10,1
G-03_11052021,G-03,2021-05-11,37.4,23.2,25,36.2,23.8,27.2,23.2,25.6,23.2,23.8,20.422463,19.318038,21.022463,20.254321,86,43,95,75,0,0,12.6,0,,,15:25:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,6,1,10,5.6,8.0,16.0,30.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,14.2,1
G-03_12052021,G-03,2021-05-12,35,22.8,23.2,33.6,25.4,26.9,22.6,24.8,23,23.35,20.261446,19.073338,19.866102,19.733628,95,49,82,75,10.7,0,0,23.3,,,15:15:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,4,5.6,0.5,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320215,12.2,1
G-03_13052021,G-03,2021-05-13,34.4,22.4,23.6,33,28.2,28.25,22.8,25,22.2,23.05,20.412438,19.75507,17.067385,19.078297,93,52,60,68,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,0,4.3,12.0,15.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,12,1
G-03_16052021,G-03,2021-05-16,34,22.8,25,33,28.4,28.7,22.6,25,25,24.4,19.361446,19.75507,22.05507,20.390528,82,52,76,70,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,7,7,6.0,12.0,16.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.2,1
G-03_17052021,G-03,2021-05-17,34.6,24.6,26,33.8,26.4,28.15,24.4,24.4,24,24.2,22.118608,18.218608,21.175351,20.504189,88,46,82,72,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,1,0,3.6,8.0,12.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,10,1
G-03_18052021,G-03,2021-05-18,35,24.2,25.4,33.6,26.8,28.15,23.8,24.2,23.4,23.7,21.307963,17.945558,19.881544,19.711688,88,46,75,70,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,1,6,5.3,8.0,12.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,10.8,1
G-03_19052021,G-03,2021-05-19,34.4,24.4,25,33.6,26.4,27.85,23.4,24.4,22.6,23.25,20.781544,18.318608,18.661446,19.253866,87,47,72,69,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,1,0,3.3,6.0,12.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,10,1
G-03_08052021,G-03,2021-05-08,33.6,23.2,24.2,31.8,25.8,26.9,23,24,22.6,23.05,20.466102,18.475351,18.961446,19.300966,90,52,76,73,0,0.2,0.1,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,3,9,10,7.3,12.0,30.0,30.0,1,1,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320215,10.4,1
G-03_09052021,G-03,2021-05-09,34,22.2,22.8,32.6,27.4,27.55,22.2,24.2,24.2,23.7,19.767385,18.445558,21.045558,19.752833,95,50,77,74,0.3,0,0,0.6,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,1,8,4.3,2.0,30.0,30.0,1,0,1,.,"2",,,,,,,,,,,,,,,,,,,,,G-0320215,11.8,1
G-03_10052021,G-03,2021-05-10,35.2,23.6,24.8,34,26.4,27.9,23.6,23,20.8,22.05,21.243369,15.566102,15.618906,17.476125,90,39,61,63,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,0,1,1,0.6,8.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320215,11.6,1
G-03_14052021,G-03,2021-05-14,35.6,22.2,24.4,34.2,25.4,27.35,21.8,25.4,22,22.8,18.283729,19.927394,18.124268,18.778463,80,49,75,68,0,0,0,0,19:05:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,2,7,8,5.6,12.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320215,13.4,1
G-03_15052021,G-03,2021-05-15,36.4,22.2,24,34.8,29.4,29.4,22.2,25.2,22.6,23.15,19.167385,19.239746,17.161446,18.522859,86,46,56,63,0,0,0,0,20:30:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,1,1,9,3.6,30.0,30.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,14.2,1
G-03_21052021,G-03,2021-05-21,36,22.2,25,34.8,22.8,26.35,23.8,25.4,22.2,23.4,21.507963,19.627394,19.767385,20.300914,91,47,95,78,1.4,0,64.5,1.4,,,16:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,3,1,10,4.6,8.0,12.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,13.8,0
G-03_22052021,G-03,2021-05-22,33.2,22,22.4,31.6,26.4,26.7,22.2,25.6,21.8,22.85,19.967385,21.618038,17.283729,19.62305,98,62,67,76,0,0,0,64.5,18:54:00,,,,,,,,,C ,C ,SE,C ,0,0,2,0.6,10,10,9,9.6,0.1,30.0,30.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.2,0
G-03_23052021,G-03,2021-05-23,34.6,23,23.8,33.4,23.6,26.1,22.8,26.4,23,23.8,20.312438,22.311109,20.766102,21.129883,92,58,95,82,0.4,0,17,0.4,16:00:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,10,7.6,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.6,0
G-03_24052021,G-03,2021-05-24,33.8,22.4,23,33,26.6,27.3,22.6,25,24.6,24.2,20.361446,19.75507,22.194526,20.770347,97,52,85,78,0.6,0,0.2,17.6,,,21:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,10,7.6,0.5,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.4,0
G-03_25052021,G-03,2021-05-25,34.6,22.8,23.8,33.6,24.8,26.75,23,27,23.8,24.4,20.666102,23.438681,21.607963,21.904248,93,60,92,82,0.3,0,1.2,0.5,,,,,17:50:00,,,,,C ,C ,C ,C ,0,0,0,0.0,10,6,10,8.6,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.8,0
G-03_26052021,G-03,2021-05-26,34.6,22.4,23.6,34,28.6,28.7,22.6,27.2,23,23.95,20.061446,23.654258,18.266102,20.660602,92,59,62,71,17.8,0,0,19,18:30:00,,,,,,,,,C ,C ,SE,C ,0,0,2,0.6,5,2,10,5.6,30.0,30.0,30.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,12.2,0
G-03_27052021,G-03,2021-05-27,34.4,22.8,23.8,33.6,26.2,27.45,22.8,25.4,23.6,23.85,20.312438,20.227394,20.543369,20.361067,92,52,81,75,0,0,0.1,0,,,17:45:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,1,9,6.6,30.0,30.0,30.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.6,1
G-03_28052021,G-03,2021-05-28,33.8,22.2,23.6,33,23.6,25.95,22.4,23.8,22.4,22.75,19.713103,17.507963,19.713103,18.978056,90,46,90,75,0,0,2.4,0.1,,,19:15:00,,,,,,,C ,SE,C ,C ,0,2,0,0.6,0,4,10,4.6,30.0,30.0,30.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.6,1
G-03_20052021,G-03,2021-05-20,34.8,23.2,24.2,34.2,27.6,28.4,22.8,25.4,23.8,23.95,20.112438,19.927394,20.207963,20.082598,89,49,73,70,0,0,0,0,,,22:50:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,3,1,4.3,8.0,12.0,12.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320215,11.6,1
G-03_29052021,G-03,2021-05-29,34,23,24.2,32.8,26.4,27.45,23.6,25.2,24.6,24.5,21.543369,20.239746,22.294526,21.359213,95,54,86,78,0.3,0,0,2.7,,,20:30:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,6,1,10,5.6,2.0,30.0,30.0,1,0,0,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,11,0
G-03_30052021,G-03,2021-05-30,32.6,21.8,22.8,31.6,25,26.1,22,26.2,22.8,23.45,19.424268,22.808214,19.712438,20.648306,93,65,83,80,47.4,0,0.2,47.4,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,9,2,10,7.0,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320215,10.8,0
G-03_31052021,G-03,2021-05-31,33.2,22.6,23.4,32.6,26.6,27.3,22.6,27,23.4,24.1,20.161446,23.938681,19.981544,21.360557,93,65,77,78,5.9,0,0,6.1,,,15:00:00,,,,,,,C ,C ,SE,C ,0,0,2,0.6,10,1,9,6.6,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320215,10.6,1
G-03_15062021,G-03,2021-06-15,31.4,23.2,24,30,24.8,25.9,23.4,24,23.6,23.65,21.281544,19.375351,21.243369,20.633421,95,61,90,82,0,0,0,0.1,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,8.2,1
G-03_16062021,G-03,2021-06-16,29.4,23,24.2,25,24.4,24.5,23.4,23.8,23.8,23.7,21.181544,21.507963,21.807963,21.499156,94,91,95,93,0,3.8,1.7,0,,,13:33:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,30.0,2.0,30.0,1,1,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,6.4,1
G-03_17062021,G-03,2021-06-17,32.2,23.6,24,31.4,25.8,26.75,23.4,25,24.2,24.2,21.281544,20.55507,21.845558,21.22739,95,60,88,81,0,0,0,5.5,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,10,6,10,8.6,30.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,8.6,1
G-03_30062021,G-03,2021-06-30,33,22,22.8,32,22.8,25.1,22.4,24,22,22.6,20.113103,18.375351,19.424268,19.30424,97,52,93,81,0,0,14.2,0,16:10:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,9,7.3,0.5,30.0,30.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320216,11,1
G-03_01062021,G-03,2021-06-01,33.8,22.8,23.8,33,26.4,27.4,23,25.2,23,23.55,20.666102,20.139746,19.366102,20.057316,93,53,75,74,0,0,0,0,18:45:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,2,8,4.6,12.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,11,1
G-03_02062021,G-03,2021-06-02,33.6,23.2,24.8,32.6,26,27.35,23.2,25.4,24,24.15,20.522463,20.727394,21.375351,20.875069,87,56,85,76,0,0,0,0,19:30:00,,,,14:30:00,,,,,C ,C ,C ,C ,0,0,0,0.0,2,3,10,5.0,12.0,30.0,30.0,1,0,0,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320216,10.4,1
G-03_03062021,G-03,2021-06-03,33.4,23.4,25,32.2,26.6,27.6,23,25.6,24.4,24.35,20.066102,21.318038,21.818608,21.067582,84,59,84,76,0,0,0,0,,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,1,8,0,3.0,12.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,10,1
G-03_04062021,G-03,2021-06-04,34,23.8,25,33,26.2,27.6,24.2,26.2,24,24.6,22.245558,22.108214,21.275351,21.876374,94,59,83,79,0,0,0,0,,,14:30:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,7,2,10,6.3,30.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,10.2,1
G-03_05062021,G-03,2021-06-05,34,23.4,24.4,33.2,26.8,27.8,23.4,26.2,24,24.4,21.081544,22.008214,20.975351,21.355036,92,58,79,76,0,0,0,0,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,9,1,10,6.6,30.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,10.6,1
G-03_06062021,G-03,2021-06-06,34,22.8,23.8,32.8,24.4,26.35,22.8,25.8,23,23.65,20.312438,21.411705,20.366102,20.696748,92,57,89,79,0,0,3.4,0,03:30:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,8,2,10,6.6,30.0,30.0,30.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320216,11.2,1
G-03_07062021,G-03,2021-06-07,33.6,21.8,22.4,32.4,26.6,27,22,26,23.6,23.8,19.624268,22.008422,20.343369,20.658686,97,60,78,78,17.9,0,0,21.3,19:00:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,4,1,9,4.6,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,11.8,1
G-03_08062021,G-03,2021-06-08,33.4,21.8,23,32.4,22.6,25.15,22.4,25.6,21.8,22.9,20.013103,21.218038,19.183729,20.13829,95,58,93,82,27.2,0,16.7,27.2,18:00:00,,19:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,2,9,1,4.0,8.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,11.6,0
G-03_09062021,G-03,2021-06-09,32.4,21.8,22.6,31.2,24.6,25.75,22,25.4,22.6,23.15,19.524268,21.427394,19.561446,20.171036,95,63,84,81,0.5,0,1,17.2,15:00:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,8,10,9.3,2.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,10.6,0
G-03_10062021,G-03,2021-06-10,31.4,21.4,22.2,29.8,25.4,25.7,21.8,23.8,23.8,23.3,19.383729,19.107963,21.307963,19.933218,97,61,88,82,30.2,0,0,31.2,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,10,9,2,7.0,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,10,1
G-03_11062021,G-03,2021-06-11,32.8,23.4,24,32,26,27,23.2,25.4,24,24.15,20.922463,21.027394,21.375351,21.108402,94,59,85,79,0,0,0,0,,,15:45:00,,15:00:00,,,,,C ,C ,C ,C ,0,0,0,0.0,8,2,10,6.6,30.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,9.4,1
G-03_12062021,G-03,2021-06-12,31.2,23.6,24.4,26.8,24.8,25.2,23.4,23.6,23.8,23.65,21.081544,20.243369,21.607963,20.977625,92,77,92,87,0,0,0.4,0,,,,,12:40:00,,,,,C ,SE,C ,C ,0,2,0,0.6,9,10,10,9.6,12.0,30.0,30.0,1,0,0,"2","1",,,,,,,,,,,,,,,,,,,,,G-0320216,7.6,1
G-03_13062021,G-03,2021-06-13,32.2,22.8,24.2,30.8,23.2,25.35,23.6,25.4,22.2,23.35,21.543369,21.627394,19.567385,20.912716,95,65,92,84,0,0,7.9,0.4,,,02:24:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,9,10,9.6,2.0,30.0,0.5,1,0,2,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320216,9.4,1
G-03_14062021,G-03,2021-06-14,32.2,22.6,23.4,31.4,24.8,26.1,23,25.2,23.4,23.75,20.866102,20.939746,20.881544,20.895797,97,61,89,82,4.4,0,0.1,12.3,,,16:00:00,,,,,,,C ,SE,C ,C ,0,2,0,0.6,9,7,10,8.6,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,9.6,0
G-03_18062021,G-03,2021-06-18,32.4,23,24.8,31.2,23.4,25.7,24.2,25.6,22.4,23.65,22.345558,21.818038,19.813103,21.325566,95,64,92,84,0,0,1.5,0,18:30:00,,18:30:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,2.0,30.0,10.0,1,0,1,"2",.,,,,,,,,,,,,,,,,,,,,,G-0320216,9.4,1
G-03_19062021,G-03,2021-06-19,32.8,21.6,22.4,31.8,25.6,26.35,22,25.4,24.4,24.05,19.624268,21.127394,22.318608,21.023423,97,60,91,83,0.4,0,2.4,1.9,18:00:00,,17:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,10,9,9.3,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,11.2,0
G-03_20062021,G-03,2021-06-20,33.8,21.8,22.4,32.6,25,26.25,22,26,24.2,24.1,19.624268,21.908422,22.245558,21.259416,97,59,94,83,20.3,0,0.4,22.7,21:00:00,,17:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,8,2,10,6.6,30.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,12,0
G-03_21062021,G-03,2021-06-21,33.2,21,22.6,31.6,23.4,25.25,21.8,24.8,21.6,22.45,19.183729,20.073338,18.445745,19.23427,93,58,85,79,5.1,0,16.2,5.5,19:00:00,,20:25:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,9,2,10,7.0,30.0,30.0,1.0,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,12.2,0
G-03_22062021,G-03,2021-06-22,32,21.4,22,31.4,25.4,26.05,21.4,24,23,22.85,18.810294,18.675351,19.866102,19.117249,95,54,82,77,4.8,0,0,21,,,,,,,,,,C ,SE,C ,C ,0,2,0,0.6,10,2,10,7.3,2.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,10.6,1
G-03_23062021,G-03,2021-06-23,30.2,23.6,24,29.2,22.4,24.5,23.4,25,21.8,23,21.281544,21.65507,19.283729,20.740114,95,71,95,87,2.3,0.6,35.2,2.3,,,05:40:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,10,10,10.0,2.0,30.0,2.0,1,0,2,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,6.6,0
G-03_24062021,G-03,2021-06-24,33.2,21.6,22,32,23.4,25.2,21.4,25.2,22,22.65,18.810294,20.639746,19.124268,19.524769,95,58,89,81,4.8,0,4.6,40.6,21:00:00,,18:30:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,3,9,7.3,2.0,30.0,30.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,11.6,0
G-03_25062021,G-03,2021-06-25,31.8,21,21.2,30.2,24.8,25.25,20.8,24,22.6,22.5,18.218906,19.275351,19.461446,18.985234,97,60,83,80,17,0,0,21.6,,,17:50:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,9,10,9.6,1.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,10.8,1
G-03_26062021,G-03,2021-06-26,31,21.4,22,28.2,24,24.55,21.4,23.2,22.6,22.45,18.810294,18.822463,19.861446,19.164734,95,66,89,83,49.2,0,0,49.2,19:30:00,,00:00:00,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,9,3,7.3,30.0,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,9.6,1
G-03_27062021,G-03,2021-06-27,30,21.2,22,28.6,24.2,24.75,21.4,24,22.6,22.65,18.810294,20.075351,19.761446,19.54903,95,68,87,83,25.8,0,0,25.8,21:00:00,,,,,,,,,C ,C ,C ,C ,0,0,0,0.0,10,9,8,9.0,2.0,30.0,30.0,1,0,1,.,"2",,,,,,,,,,,,,,,,,,,,,G-0320216,8.8,1
G-03_28062021,G-03,2021-06-28,31.4,21.4,21.8,30.4,24,25.05,21.4,23.4,23,22.7,18.910294,18.081544,20.566102,19.18598,97,56,92,82,57,0,0.4,57,20:30:00,,02:15:00,,17:00:00,,,,,C ,C ,C ,C ,0,0,0,0.0,10,2,10,7.3,30.0,30.0,8.0,1,0,1,.,.,,,,,,,,,,,,,,,,,,,,,G-0320216,10,0
G-03_29062021,G-03,2021-06-29,32.2,22.6,23.2,31.2,24.6,25.9,22.8,24.4,23.6,23.6,20.612438,19.518608,21.343369,20.491471,97,57,92,82,1.3,0,0,1.7,19:30:00,,,,14:15:00,,,,,C ,SE,C ,C ,0,2,0,0.6,10,2,2,4.6,0.5,30.0,30.0,1,0,0,.,"1",,,,,,,,,,,,,,,,,,,,,G-0320216,9.6,1
